experiment,user,activity,activity_name,group,start,end,num_samples,duration_seconds,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_rms,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_rms,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_rms,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_rms,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_rms,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_rms
4,2,6,LAYING,Static,3543,4348,805,16.1,0.010288,0.010263,-0.034722,0.080556,0.014532,0.748896,0.006005,0.718056,0.786111,0.74892,0.663026,0.007419,0.611111,0.697222,0.663068,0.006301,0.012143,-0.083689,0.103847,0.01368,2e-06,0.030321,-0.228464,0.175929,0.030321,0.001314,0.014963,-0.109039,0.084299,0.015021
4,2,10,LIE_TO_SIT,Transition,4349,4490,141,2.82,0.61316,0.337597,-0.229167,1.081944,0.699955,0.348503,0.327942,-0.236111,0.916667,0.478539,0.534279,0.15326,0.219444,0.840278,0.555826,0.283389,0.486011,-0.661873,1.402852,0.562598,-0.209949,0.337449,-0.924239,0.480446,0.39743,0.627645,0.57575,-0.672257,1.65911,0.851719
4,2,4,SITTING,Static,4491,5301,810,16.2,0.994151,0.005194,0.970833,1.025,0.994165,-0.122569,0.01652,-0.155556,-0.0125,0.123677,0.242401,0.015066,0.190278,0.286111,0.242868,0.003849,0.022597,-0.347888,0.036346,0.022923,-0.006266,0.049174,-0.601702,0.082467,0.049571,0.001614,0.046513,-0.514349,0.172875,0.046541
4,2,9,SIT_TO_LIE,Transition,5302,5455,153,3.06,0.600663,0.342164,-0.120833,1.045833,0.691283,0.538807,0.27311,-0.111111,1.173611,0.604071,0.359096,0.240755,-0.152778,0.919444,0.432334,-0.362523,0.584695,-1.709506,0.767247,0.687961,0.064135,0.455371,-0.807258,1.058019,0.459865,-0.464264,0.370921,-1.00976,0.671035,0.594242
4,2,6,LAYING,Static,5456,6417,961,19.22,0.104222,0.020855,-0.013889,0.216667,0.106288,0.804381,0.022613,0.634722,1.094444,0.804698,0.577393,0.015768,0.443056,0.715278,0.577609,0.004585,0.030995,-0.249233,0.34239,0.031333,0.002197,0.052026,-0.41325,0.481667,0.052073,-0.000342,0.044263,-0.352775,0.323148,0.044265
4,2,12,LIE_TO_STAND,Transition,6418,6598,180,3.6,0.689877,0.372538,-0.468056,1.395833,0.784037,0.340571,0.409412,-0.531944,1.134722,0.532547,0.318557,0.219955,-0.047222,0.759722,0.387116,0.185516,0.723421,-1.215316,1.827709,0.74683,-0.023583,0.412633,-1.115745,0.999986,0.413306,0.496695,0.483841,-0.700662,1.342987,0.693403
4,2,1,WALKING,Dynamic,7306,8343,1037,20.74,0.973966,0.193994,0.584722,1.604167,0.993098,-0.328955,0.17353,-0.983333,0.133333,0.371919,0.140619,0.104956,-0.161111,0.451389,0.175469,0.003804,0.414625,-1.86375,1.278236,0.414643,0.004471,0.383063,-1.077872,1.619709,0.383089,-0.005968,0.279085,-1.083369,0.704022,0.279149
4,2,1,WALKING,Dynamic,8720,9686,966,19.32,0.977152,0.212619,0.463889,1.661111,1.000017,-0.324024,0.181382,-1.0125,0.154167,0.371337,0.142043,0.11337,-0.168056,0.469444,0.181739,0.014501,0.452843,-1.456608,1.300532,0.453075,-0.00295,0.444301,-1.184773,1.919033,0.444311,-0.005826,0.307782,-1.149954,0.76236,0.307837
4,2,3,WALKING_DOWNSTAIRS,Dynamic,10438,11056,618,12.36,0.966253,0.360796,0.436111,1.941667,1.031416,-0.303906,0.236117,-1.188889,0.473611,0.38485,0.119642,0.146325,-0.548611,0.656944,0.189012,-0.230113,0.625772,-2.065641,2.049758,0.666741,0.078101,0.546238,-1.855198,2.938873,0.551793,-0.054318,0.4053,-1.653001,1.201877,0.408924
4,2,2,WALKING_UPSTAIRS,Dynamic,11294,11928,634,12.68,0.937331,0.252422,0.472222,1.786111,0.970725,-0.452596,0.195728,-1.081944,-0.051389,0.493105,0.033408,0.134679,-0.447222,0.404167,0.138761,0.237259,0.476145,-0.857349,2.097711,0.531983,-0.10379,0.433993,-1.342071,1.23914,0.446232,0.013345,0.313985,-0.754419,0.891558,0.314268
4,2,3,WALKING_DOWNSTAIRS,Dynamic,12171,12732,561,11.22,0.952907,0.40544,0.072222,1.984722,1.035573,-0.333425,0.256967,-1.3375,0.488889,0.420957,0.107717,0.15872,-0.476389,0.716667,0.19182,-0.267242,0.701863,-2.503631,2.324342,0.751019,0.115394,0.596827,-2.92299,2.848159,0.60788,-0.051448,0.414508,-1.68385,1.4224,0.417688
4,2,2,WALKING_UPSTAIRS,Dynamic,12986,13602,616,12.32,0.931464,0.266022,0.468056,1.844445,0.968707,-0.468265,0.204058,-1.120833,-0.108333,0.510795,0.027146,0.140418,-0.473611,0.375,0.143018,0.238313,0.485966,-1.047634,1.860085,0.541254,-0.131219,0.435549,-1.141402,1.393994,0.454886,0.00476,0.326021,-0.740063,0.922406,0.326056
4,2,3,WALKING_DOWNSTAIRS,Dynamic,13862,14444,582,11.64,0.947905,0.382717,0.375,1.95,1.02225,-0.33903,0.246128,-1.388889,0.579167,0.418951,0.10666,0.152108,-0.677778,0.619444,0.185778,-0.255519,0.727405,-2.583349,2.274862,0.770978,0.116604,0.670698,-3.018591,5.145012,0.680758,-0.050463,0.446442,-2.454457,2.938567,0.449285
4,2,2,WALKING_UPSTAIRS,Dynamic,14705,15274,569,11.38,0.923906,0.264184,0.415278,1.788889,0.960935,-0.475068,0.198474,-1.251389,-0.154167,0.514861,0.011902,0.134999,-0.459722,0.327778,0.135523,0.257693,0.486626,-1.038776,1.674993,0.550645,-0.111825,0.463701,-1.288009,1.279763,0.476994,0.002987,0.31736,-0.661873,1.025032,0.317374
5,3,5,STANDING,Static,243,1364,1121,22.42,1.002026,0.028725,0.605556,1.202778,1.002437,-0.254649,0.037483,-0.3875,-0.097222,0.257393,0.094914,0.037358,-0.468056,0.197222,0.102002,-0.012495,0.167773,-0.808786,0.574213,0.168238,0.014897,0.160966,-0.485027,3.3677,0.161654,0.004868,0.075616,-0.391565,0.28558,0.075773
5,3,7,STAND_TO_SIT,Transition,1365,1506,141,2.82,0.917996,0.146693,0.648611,1.613889,0.929643,-0.321809,0.321686,-0.825,0.175,0.455019,0.05527,0.15933,-0.202778,0.35,0.168644,0.118547,0.278005,-0.401338,0.904386,0.302225,-0.016188,0.421523,-1.042441,0.780075,0.421833,-0.14189,0.677519,-1.969735,0.909273,0.692217
5,3,4,SITTING,Static,1507,2360,853,17.06,0.890722,0.124612,0.704167,1.019445,0.899397,0.223115,0.220326,-0.016667,0.577778,0.313566,0.325528,0.119326,0.183333,0.494444,0.346709,0.009864,0.024324,-0.096211,0.14844,0.026248,0.015628,0.064351,-0.319483,0.323148,0.066221,-0.02541,0.081062,-0.379653,0.103542,0.084951
5,3,8,SIT_TO_STAND,Transition,2361,2470,109,2.18,0.901312,0.143164,0.604167,1.229167,0.912612,-0.172757,0.392447,-0.669444,0.5125,0.428789,0.185984,0.179407,-0.009722,0.481944,0.258412,-0.154919,0.110135,-0.454789,0.121868,0.190078,-0.184512,0.352588,-1.057102,0.283136,0.397948,0.3666,0.725265,-0.590096,2.125811,0.812653
5,3,5,STANDING,Static,2471,3618,1147,22.94,0.988698,0.014504,0.880556,1.127778,0.988804,-0.314206,0.024727,-0.502778,-0.191667,0.315178,0.086439,0.022927,-0.031944,0.195833,0.089428,0.012166,0.094278,-0.703106,0.722043,0.095059,-0.005374,0.052937,-0.392481,0.272446,0.053209,0.004224,0.047447,-0.322537,0.2474,0.047635
5,3,11,STAND_TO_LIE,Transition,3619,3834,215,4.3,0.682959,0.339208,0.063889,1.209722,0.762558,0.256047,0.5395,-0.581944,1.209722,0.597177,0.225362,0.242752,-0.216667,0.609722,0.331235,0.150341,0.37357,-1.182941,0.758084,0.402687,0.072047,0.489623,-0.766025,1.633454,0.494895,-0.380177,0.410845,-1.126436,0.403171,0.559757
5,3,6,LAYING,Static,3835,4850,1015,20.3,0.1127,0.015244,0.019444,0.202778,0.113726,0.775673,0.024413,0.504167,0.858333,0.776057,0.608528,0.01864,0.522222,0.738889,0.608813,0.003747,0.086517,-0.785878,0.492663,0.086598,-0.006813,0.047937,-0.365297,0.25412,0.048418,-0.00382,0.048679,-0.393397,0.133474,0.048829
5,3,10,LIE_TO_SIT,Transition,4851,5074,223,4.46,0.747216,0.275132,-0.005556,1.2125,0.79626,0.360544,0.214899,0.0125,0.856944,0.419731,0.430674,0.168433,0.1125,0.733333,0.462439,0.071877,0.308176,-0.547641,1.217454,0.316447,-0.138401,0.269574,-1.137737,0.908051,0.303026,0.268193,0.279026,-0.494495,0.777021,0.387018
5,3,4,SITTING,Static,5075,6059,984,19.68,1.013646,0.007612,0.9375,1.108333,1.013675,0.092749,0.01699,-0.040278,0.144444,0.094293,0.090628,0.016344,0.058333,0.223611,0.09209,0.008942,0.026598,-0.145997,0.20861,0.028061,-0.005323,0.031894,-0.267864,0.08094,0.032335,-0.001797,0.036265,-0.337503,0.195171,0.03631
5,3,9,SIT_TO_LIE,Transition,6060,6210,150,3.0,0.508491,0.323674,0.045833,0.995833,0.602767,0.710778,0.264619,0.161111,1.105556,0.758438,0.221083,0.133538,0.059722,0.630556,0.258283,-0.09185,0.267637,-0.995099,0.304822,0.282959,0.005217,0.190626,-0.655153,0.551611,0.190698,-0.40436,0.320301,-0.959058,0.09896,0.515849
5,3,6,LAYING,Static,6211,7378,1167,23.34,0.137952,0.008631,0.102778,0.197222,0.138222,0.878806,0.006501,0.852778,0.9375,0.87883,0.44711,0.010109,0.380556,0.469444,0.447225,0.004786,0.022129,-0.115759,0.192423,0.022641,-0.00073,0.016615,-0.186314,0.212887,0.016631,0.001325,0.01792,-0.195171,0.187841,0.017969
5,3,12,LIE_TO_STAND,Transition,7379,7562,183,3.66,0.727839,0.33073,0.129167,1.15,0.799457,0.25441,0.542672,-0.544444,0.997222,0.599347,0.139026,0.162133,-0.148611,0.469444,0.213577,-0.049453,0.307081,-0.942565,0.658513,0.311037,0.015148,0.310296,-0.606284,0.867123,0.310665,0.515517,0.391073,-0.199447,1.09803,0.647067
5,3,1,WALKING,Dynamic,8687,9837,1150,23.0,1.003051,0.199752,0.5,1.838889,1.022747,-0.245057,0.161946,-0.848611,0.206944,0.293733,-0.122717,0.117418,-0.577778,0.113889,0.169842,0.015625,0.379467,-1.030224,0.978606,0.379788,-0.006327,0.306579,-0.847881,1.008538,0.306644,-0.001744,0.250706,-0.70219,0.74098,0.250712
5,3,1,WALKING,Dynamic,10240,11305,1065,21.3,1.002415,0.216753,0.558333,1.848611,1.025582,-0.247079,0.169583,-0.970833,0.143056,0.299677,-0.120796,0.116949,-0.573611,0.125,0.168133,0.016193,0.413077,-1.190271,1.16156,0.413394,-0.010506,0.310874,-0.974025,1.181413,0.311052,-0.003865,0.262274,-0.728457,1.071152,0.262302
5,3,2,WALKING_UPSTAIRS,Dynamic,14018,14694,676,13.52,0.959987,0.18935,0.551389,1.551389,0.978483,-0.367454,0.143674,-0.880556,-0.081944,0.394543,-0.137101,0.103145,-0.368056,0.104167,0.171568,0.233076,0.448367,-0.623083,1.668273,0.505329,-0.078365,0.280371,-0.970665,0.576657,0.291116,-0.04033,0.209662,-0.634689,0.644768,0.213506
5,3,3,WALKING_DOWNSTAIRS,Dynamic,15098,15693,595,11.9,1.010607,0.29011,0.483333,1.897222,1.051423,-0.215719,0.150699,-0.811111,0.0875,0.263144,-0.085208,0.101773,-0.4,0.166667,0.132733,-0.198039,0.61489,-2.605035,1.081231,0.645995,0.068235,0.326263,-0.897361,1.087035,0.333322,0.00803,0.263438,-0.861015,0.930042,0.26356
5,3,2,WALKING_UPSTAIRS,Dynamic,15985,16611,626,12.52,0.963638,0.248699,0.238889,1.543056,0.995214,-0.367827,0.190225,-1.243056,-0.034722,0.414104,-0.146772,0.117306,-0.551389,0.227778,0.18789,0.285871,0.525843,-0.865291,1.889101,0.598526,-0.100293,0.335841,-1.420873,1.038471,0.350497,-0.042869,0.242642,-0.783435,0.59987,0.2464
5,3,3,WALKING_DOWNSTAIRS,Dynamic,16964,17559,595,11.9,1.001846,0.336325,0.359722,1.955556,1.056793,-0.231823,0.193233,-0.865278,0.213889,0.301796,-0.105593,0.121553,-0.493056,0.226389,0.161013,-0.375559,0.732453,-2.629775,1.594969,0.823123,0.089316,0.364339,-0.842078,1.300532,0.375127,0.024385,0.273658,-1.100474,0.977384,0.274743
5,3,2,WALKING_UPSTAIRS,Dynamic,17811,18477,666,13.32,0.954196,0.24066,0.419444,1.559722,0.984077,-0.375941,0.183776,-0.904167,0.058333,0.418456,-0.13798,0.122569,-0.447222,0.201389,0.184558,0.373295,0.583183,-0.908051,2.210416,0.692424,-0.132911,0.351238,-1.131017,0.890947,0.375545,-0.073932,0.279325,-0.880562,0.895528,0.288944
5,3,3,WALKING_DOWNSTAIRS,Dynamic,18810,19325,515,10.3,0.989649,0.417595,-0.108333,1.995833,1.074147,-0.249738,0.242179,-1.1,0.484722,0.347879,-0.127422,0.144528,-0.626389,0.275,0.192678,-0.512993,0.940975,-3.429703,2.04029,1.071725,0.149203,0.418349,-1.570229,1.569924,0.444159,0.052049,0.391556,-0.975246,1.38758,0.395
5,3,2,WALKING_UPSTAIRS,Dynamic,19536,20152,616,12.32,0.954214,0.271796,0.333333,1.527778,0.992168,-0.387757,0.205676,-1.052778,0.072222,0.438928,-0.145423,0.121803,-0.459722,0.238889,0.189694,0.359148,0.604659,-0.967,2.315179,0.703278,-0.12557,0.381822,-1.393689,0.827417,0.40194,-0.070918,0.296049,-1.241584,0.673784,0.304424
6,3,5,STANDING,Static,482,1493,1011,20.22,1.006155,0.010897,0.897222,1.090278,1.006214,-0.258019,0.013474,-0.319444,-0.181944,0.25837,-0.023825,0.021558,-0.090278,0.123611,0.032131,0.008056,0.065944,-0.343306,0.411112,0.066434,-0.005923,0.062629,-0.714712,0.628275,0.062908,0.003828,0.032689,-0.217773,0.192117,0.032913
6,3,7,STAND_TO_SIT,Transition,1494,1683,189,3.78,0.886559,0.169457,0.527778,1.769445,0.902609,-0.281592,0.384962,-0.891667,0.305556,0.476959,-0.0722,0.223198,-0.451389,0.315278,0.234586,-0.042491,0.244223,-0.58979,1.005179,0.247892,0.080418,0.419371,-1.239751,1.176832,0.427012,-0.144006,0.645943,-2.43552,1.131628,0.6618
6,3,4,SITTING,Static,1684,2515,831,16.62,0.927933,0.008472,0.897222,0.993056,0.927972,0.309174,0.010901,0.244444,0.361111,0.309366,0.251518,0.024911,0.140278,0.281944,0.252748,0.008025,0.022492,-0.079412,0.173486,0.02388,0.003626,0.033603,-0.244957,0.161879,0.033798,0.000749,0.022343,-0.161574,0.090408,0.022355
6,3,8,SIT_TO_STAND,Transition,2516,2698,182,3.64,0.926183,0.101495,0.609722,1.147222,0.931727,-0.224061,0.34291,-0.851389,0.3625,0.409623,-0.060745,0.223003,-0.4875,0.320833,0.231129,0.007664,0.274197,-0.686002,0.62125,0.274304,-0.120768,0.541954,-2.045177,1.005484,0.555247,0.173795,0.647667,-0.852768,2.478891,0.67058
6,3,5,STANDING,Static,2699,3873,1174,23.48,0.992283,0.023807,0.775,1.179167,0.992569,-0.304326,0.033992,-0.486111,-0.193056,0.306219,-0.07587,0.034083,-0.219444,0.127778,0.083174,-0.006158,0.1811,-0.637132,0.50824,0.181204,0.003847,0.10233,-0.682947,0.546114,0.102402,0.002165,0.064008,-0.266032,0.267559,0.064045
6,3,11,STAND_TO_LIE,Transition,3874,4108,234,4.68,0.550558,0.3167,0.018056,1.288889,0.635148,0.396095,0.479718,-0.794444,1.288889,0.622109,0.336752,0.383032,-0.377778,0.954167,0.510016,0.157026,0.556624,-0.803593,1.590999,0.578349,0.055629,0.708831,-2.011885,1.890628,0.711011,-0.436442,0.508925,-1.287093,0.552222,0.670437
6,3,6,LAYING,Static,4109,5211,1102,22.04,0.193997,0.013748,0.140278,0.284722,0.194484,0.875604,0.013561,0.805556,0.955556,0.875709,0.432706,0.018766,0.348611,0.488889,0.433112,0.004428,0.04263,-0.227547,0.21533,0.04286,-0.00098,0.044745,-0.295659,0.272446,0.044756,0.000404,0.018681,-0.086743,0.108123,0.018685
6,3,10,LIE_TO_SIT,Transition,5212,5408,196,3.92,0.853586,0.273648,-0.004167,1.272222,0.896377,0.280981,0.319068,-0.344444,1.041667,0.425153,0.091497,0.211583,-0.354167,0.516667,0.230519,0.265078,0.417415,-0.463036,1.857947,0.494472,-0.199661,0.554144,-2.608395,1.162782,0.589017,0.327586,0.514254,-1.024116,1.321607,0.609729
6,3,4,SITTING,Static,5409,6410,1001,20.02,1.020258,0.018453,0.881944,1.141667,1.020424,0.031351,0.047107,-0.186111,0.305556,0.056585,-0.08064,0.066909,-0.495833,0.1625,0.104784,-0.000968,0.106853,-0.948368,0.31429,0.106858,0.015953,0.159706,-0.416916,1.450805,0.160501,-0.002861,0.093633,-0.887893,0.393703,0.093676
6,3,9,SIT_TO_LIE,Transition,6411,6580,169,3.38,0.463667,0.289569,0.109722,1.019445,0.54666,0.738494,0.284059,0.066667,1.155556,0.791242,0.020973,0.290917,-0.498611,0.458333,0.291672,-0.264501,0.453665,-1.756848,0.321926,0.525141,-0.17003,0.400594,-0.992961,1.291675,0.435185,-0.29839,0.323128,-0.968832,0.244041,0.439827
6,3,6,LAYING,Static,6581,7720,1139,22.78,0.208277,0.009722,0.166667,0.298611,0.208504,0.872315,0.010497,0.831944,0.943056,0.872378,0.432766,0.022645,0.275,0.463889,0.433358,0.000257,0.040217,-0.363465,0.145997,0.040218,0.002473,0.024479,-0.142332,0.240375,0.024604,0.001621,0.013122,-0.118508,0.104458,0.013222
6,3,12,LIE_TO_STAND,Transition,7721,7887,166,3.32,0.656936,0.309979,0.181944,1.238889,0.726397,0.329903,0.535621,-0.418056,1.180556,0.629068,-0.125301,0.325907,-0.581944,0.480556,0.349164,0.331341,0.567674,-0.74495,1.342071,0.657298,0.093794,0.356672,-0.979828,0.858877,0.368798,0.480727,0.586468,-0.69883,2.089465,0.758316
6,3,1,WALKING,Dynamic,8700,9666,966,19.32,0.996897,0.233299,0.555556,1.788889,1.023832,-0.243138,0.178463,-0.888889,0.179167,0.301604,-0.159893,0.125693,-0.676389,0.091667,0.203383,0.003466,0.383727,-1.442558,0.929431,0.383743,-0.003782,0.41964,-1.343598,1.681101,0.419657,-0.008563,0.278185,-0.814283,0.952033,0.278316
6,3,1,WALKING,Dynamic,10005,10940,935,18.7,0.995235,0.219282,0.580556,1.798611,1.019106,-0.239798,0.174665,-0.906944,0.223611,0.296666,-0.173622,0.122547,-0.705556,0.056944,0.212514,0.008477,0.390353,-1.134377,1.015258,0.390446,-0.002564,0.392795,-1.264796,1.432784,0.392804,-0.007971,0.272035,-0.774577,0.969138,0.272151
6,3,3,WALKING_DOWNSTAIRS,Dynamic,11720,12410,690,13.8,1.015062,0.276793,0.604167,1.929167,1.052125,-0.183837,0.148043,-0.854167,0.173611,0.236035,-0.093694,0.121304,-0.509722,0.308333,0.153275,-0.243138,0.600824,-2.873816,1.144151,0.648155,0.050037,0.390092,-0.968527,1.14354,0.393288,0.014447,0.251626,-1.054048,0.72021,0.25204
6,3,2,WALKING_UPSTAIRS,Dynamic,12703,13384,681,13.62,0.960707,0.234261,0.483333,1.702778,0.988856,-0.352865,0.161867,-0.927778,-0.009722,0.38822,-0.186054,0.111209,-0.515278,0.056944,0.216757,0.255819,0.504002,-0.786794,2.011274,0.565209,-0.093962,0.313195,-1.067182,1.024421,0.326986,-0.054815,0.260848,-0.99174,0.67409,0.266545
6,3,3,WALKING_DOWNSTAIRS,Dynamic,13660,14332,672,13.44,1.009117,0.291192,0.552778,1.969445,1.05029,-0.188763,0.1546,-0.831944,0.247222,0.243993,-0.110057,0.120503,-0.622222,0.209722,0.163198,-0.267392,0.665138,-2.92971,1.284344,0.716873,0.056752,0.373701,-1.133461,1.766622,0.377986,0.017526,0.282468,-0.790765,1.142623,0.283011
6,3,2,WALKING_UPSTAIRS,Dynamic,14587,15213,626,12.52,0.95302,0.226269,0.438889,1.577778,0.979512,-0.375297,0.174386,-0.952778,-0.061111,0.413834,-0.201668,0.125737,-0.476389,0.138889,0.237655,0.287385,0.519685,-1.114218,2.254093,0.593854,-0.099237,0.339253,-1.329854,0.970665,0.35347,-0.05645,0.274271,-0.849103,0.683253,0.28002
6,3,3,WALKING_DOWNSTAIRS,Dynamic,15375,15972,597,11.94,1.000482,0.340436,0.320833,1.9625,1.056816,-0.222204,0.183816,-0.827778,0.219444,0.288379,-0.149309,0.133506,-0.630556,0.229167,0.200293,-0.269605,0.712714,-2.683836,1.877494,0.762003,0.066829,0.418238,-1.104444,1.331381,0.423543,0.019446,0.31963,-1.064433,1.142013,0.320221
6,3,2,WALKING_UPSTAIRS,Dynamic,16146,16779,633,12.66,0.949353,0.208125,0.381944,1.525,0.971898,-0.370357,0.171129,-1.019445,-0.016667,0.407982,-0.212733,0.116107,-0.518056,0.101389,0.242355,0.254645,0.494534,-0.911716,1.850922,0.556245,-0.086222,0.353089,-1.056797,0.885449,0.363464,-0.06375,0.260796,-0.817032,0.750143,0.268475
7,4,5,STANDING,Static,198,1291,1093,21.86,1.003345,0.016596,0.809722,1.154167,1.003482,-0.044667,0.023761,-0.166667,0.0875,0.050594,0.214743,0.026135,0.026389,0.298611,0.216327,-0.003659,0.187966,-1.470353,0.796874,0.188002,0.003546,0.092137,-0.697303,1.747685,0.092205,0.002341,0.064639,-0.785878,0.346971,0.064681
7,4,7,STAND_TO_SIT,Transition,1292,1527,235,4.7,0.992648,0.087077,0.693056,1.240278,0.99646,-0.141141,0.212306,-0.654167,0.295833,0.25494,0.134793,0.083659,-0.145833,0.334722,0.158644,0.109372,0.72945,-1.770593,1.692708,0.737604,-0.009325,0.244269,-0.485332,0.699441,0.244447,-0.035973,0.403507,-0.986853,0.698524,0.405107
7,4,4,SITTING,Static,1528,2381,853,17.06,0.940525,0.00733,0.891667,1.001389,0.940554,0.308063,0.015755,0.148611,0.361111,0.308466,0.206077,0.020376,0.166667,0.351389,0.207082,0.008865,0.024797,-0.142637,0.339947,0.026334,-0.00464,0.029182,-0.204029,0.223577,0.029549,-0.000712,0.042829,-0.35644,0.357662,0.042835
7,4,8,SIT_TO_STAND,Transition,2382,2511,129,2.58,0.976281,0.086099,0.781944,1.148611,0.98007,-0.198062,0.242354,-0.630556,0.298611,0.312992,0.07612,0.138858,-0.238889,0.290278,0.158353,0.020535,0.184076,-0.435241,0.451735,0.185217,0.017099,0.417626,-0.930042,0.757167,0.417976,0.126416,0.753824,-0.996932,1.8778,0.76435
7,4,5,STANDING,Static,2512,3416,904,18.08,1.013248,0.017796,0.890278,1.254167,1.013405,-0.082911,0.037135,-0.286111,0.036111,0.090847,0.15493,0.047265,-0.140278,0.234722,0.161979,0.086573,0.419558,-0.700662,2.18537,0.428397,-0.023232,0.086816,-0.619723,0.209832,0.08987,0.019001,0.092027,-0.277944,0.680198,0.093968
7,4,11,STAND_TO_LIE,Transition,3417,3748,331,6.62,0.739871,0.365611,-0.105556,1.383333,0.825276,0.319822,0.444145,-0.536111,1.140278,0.547312,0.19572,0.183588,-0.193056,0.5625,0.268348,-0.184893,0.739771,-2.380236,2.490498,0.762527,0.020763,0.323351,-0.883311,0.739758,0.324017,-0.254651,0.382632,-1.074817,0.575435,0.459624
7,4,6,LAYING,Static,3749,4816,1067,21.34,0.030097,0.012089,-0.005556,0.136111,0.032435,0.892031,0.01541,0.786111,1.018056,0.892164,0.449772,0.011961,0.375,0.526389,0.449931,0.006153,0.031648,-0.245873,0.275806,0.032241,-0.001108,0.03338,-0.153633,0.180205,0.033399,0.000441,0.018058,-0.131336,0.151495,0.018064
7,4,10,LIE_TO_SIT,Transition,4817,5031,214,4.28,0.797527,0.300371,-0.015278,1.245833,0.852216,0.341485,0.341314,-0.405556,0.993056,0.482811,0.185884,0.199964,-0.201389,0.516667,0.273018,0.318379,0.602567,-0.647823,2.074804,0.681508,-0.05136,0.417058,-1.038471,1.057408,0.420209,0.321038,0.410045,-0.414472,1.150565,0.520771
7,4,4,SITTING,Static,5032,5896,864,17.28,1.019279,0.007662,0.976389,1.052778,1.019308,0.015379,0.024677,-0.097222,0.072222,0.029077,0.106181,0.015458,0.006944,0.141667,0.1073,0.004141,0.028191,-0.284358,0.0956,0.028493,-0.006844,0.041671,-0.320399,0.094379,0.042229,-0.000427,0.03573,-0.20128,0.123395,0.035732
7,4,9,SIT_TO_LIE,Transition,5897,6120,223,4.46,0.639462,0.374511,-0.1875,1.075,0.74106,0.553295,0.257293,0.005556,1.123611,0.610193,0.13101,0.282643,-0.380556,0.609722,0.31153,-0.312271,0.446307,-1.781588,0.384845,0.544705,0.019071,0.37969,-0.722043,0.927904,0.380169,-0.285393,0.340795,-1.024726,0.387899,0.444512
7,4,6,LAYING,Static,6121,7109,988,19.76,0.02415,0.017131,-0.093056,0.104167,0.029608,0.898586,0.024751,0.672222,1.025,0.898927,0.438275,0.0249,0.365278,0.580556,0.438981,0.009679,0.053233,-0.283441,0.441656,0.054105,-0.001779,0.040851,-0.198837,0.350942,0.040889,0.001783,0.025155,-0.186925,0.193033,0.025218
7,4,12,LIE_TO_STAND,Transition,7110,7275,165,3.3,0.767837,0.326928,-0.045833,1.420833,0.834539,0.373089,0.346493,-0.341667,1.040278,0.509169,0.103569,0.284747,-0.475,0.551389,0.302997,0.41415,0.925652,-0.89339,2.630386,1.014077,-0.03996,0.476245,-0.713491,1.404685,0.477919,0.327068,0.561362,-1.700954,1.277319,0.649693
7,4,1,WALKING,Dynamic,8125,9269,1144,22.88,1.017538,0.176151,0.644444,1.565278,1.032673,-0.086291,0.145327,-0.541667,0.368056,0.169015,0.141712,0.084136,-0.076389,0.390278,0.164806,-0.03287,0.452193,-3.301421,0.950506,0.453386,0.006422,0.258502,-0.59651,0.669814,0.258582,-0.007927,0.181855,-0.776104,0.403171,0.182028
7,4,1,WALKING,Dynamic,9443,10483,1040,20.8,1.015151,0.18858,0.630556,1.5625,1.032518,-0.094307,0.164677,-0.541667,0.441667,0.189769,0.130975,0.088675,-0.108333,0.375,0.15817,0.004505,0.43508,-1.056186,1.205848,0.435103,-2.7e-05,0.273783,-0.845743,0.763582,0.273783,-0.007883,0.206847,-0.830166,0.418748,0.206997
